pubchem_cid,SMILES
4119493,C1C=CC2C1CN3C(C4CC=CC4C5=CC(=CC2=C53)C(=O)O)C6=CC=CC=C6Cl
54608884,C1=CC=C2C(=C1)C(=O)/C(=C/N3C(=O)/C(=C/C4=CC=C(C=C4)[N+](=O)[O-])/SC3=S)/C(=O)O2
11603130,C1C[C@H](OC1)CNC2=C3C(=C(OC3=NC=C2)C4=CC=CC=C4)C5=CC=CC=C5
11684994,C1CCN(C1)CCOC2=CC=C(C=C2)C3=C(C4=C(N3)N=CN=C4NCC5SCCS5)C6=CC=CC=C6
15965424,CC1=C(C(=CC=C1)C)NC2=NN(C3=NC(=NC=C23)NC4=CC=C(C=C4)N5CCNCC5)CCC(C)(C)OC
25263033,CC1=C(C(=CC=C1)C)NC2=NN(C3=NC(=NC=C23)NC4=CC(=C(C=C4)OCCN5CCCC5)F)CCC(C)(C)OC
44438318,CN(C)CCOC1=CC=C(C=C1)C2=C(C3=C(N=CN=C3O2)NC[C@@H]4CCCO4)C5=CC=CC=C5
44562974,CC1=C(C(=CC=C1)C)NC2=NN(C3=NC(=NC=C23)NC4=CC=CC=C4)CCC(C)(C)OC
53322923,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4)C)OC
162645193,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)COC3=CC=C(C=C3)C(F)(F)F
445643,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
3851642,CCOC(=O)C(=CNC1=CC=C(C=C1)C)C(=O)OCC
11530041,CN(C1=CC=CC=C1C(=O)O)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3
11703683,CN(C1=CC=CC=C1C(=O)O)C(=O)C2=CC3=C(C=C2)C=C(C=C3)Br
12454047,CCOC(=O)C(=CNC1=CC2=C(C=C1)NN=C2)C(=O)OCC
16102642,CCN1C2=C(C=C(C=C2)N/C=C(/C#N)\C(=O)OCC)C3=CC=CC=C31
16102644,CCOC(=O)/C(=C\NC1=CC=CC(=C1)C2=CC=CC=C2)/C#N
16102645,CCOC(=O)C(=CNC1=CC=CC(=C1)C2=CC=CC=C2)C(=O)OCC
25263414,CC1=NC2=NC=NN2C(=C1)NC3=CC=C(C=C3)C(F)(F)F
51031042,CC1=NC2=NC(=NN2C(=C1)NC3=CC(=C(C(=C3)F)C(F)(F)F)F)C(F)(F)F
51347544,CC1=NC2=NC(=NN2C(=C1)NC3=CC(=C(C=C3)C(F)(F)F)F)C(C)(F)F
51347545,CC1=NC2=NC(=NN2C(=C1)NC3=CC(=C(C(=C3)F)C(F)(F)F)F)C(C)(F)F
51349276,CC1=NC2=NC(=NN2C(=C1)NC3=CC=C(C=C3)C(F)(F)F)C(C)(F)F
53661493,CCOC(=O)C(C=NC1=CC2=C(C=C1)N=CN2)C(=O)OCC
71550931,CCC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)CN3CCN(CC3)C)C#CC4=CN5C(=CC=N5)N=C4
121231414,C[C@H]1CN(CC2=C1C=CC(=C2)C(=O)NC3=CC(=CC(=C3)C(F)(F)F)N4C=C(N=C4)C)C5=CN=CN=C5
134693894,CC(C)C1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)CN3CCN(CC3)C)C#CC4=CN=C5N4C=CN=C5
137662234,C[C@H]1CN(CC2=C1C=CC(=C2)C(=O)NC3=CC(=CC(=C3)C(F)(F)F)CN4CCCN(CC4)C)C5=CN=CN=C5
145998085,CC1=CN(C=N1)C2=CC(=CC(=C2)NC(=O)C3=CC4=C(C[C@H](C4)N(C)C5=CN=CN=C5)C=C3)C(F)(F)F
146019271,CCNC(=O)[C@H](CCC1CCCCC1)NC(=O)C2=CC=C(C=C2)CNC(=O)C3=C(N(N=C3)C4=CC=CC=C4)N
155295006,CCC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)F)C3=CC(=CC(=C3)C)C4=CN=C5N4C=CN=C5
53259809,CCOC(=O)CNC(=O)NCC1=CC=C(C=C1)N
118943806,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N
3722581,C1=CC=C2C(=C1)C(=NN2)C(=O)NC3=CN(N=C3)CC4=CC(=CC=C4)C#N
11467730,CC1=CC(=C(C=C1SC2=CN=C(S2)NC(=O)C3=CC=C(C=C3)CNC(C)C(C)(C)C)C(=O)N4CCN(CC4)C(=O)C)OC
71259491,CN(C)CC[C@@H](C1=CC=CC=C1)N2C=C(C=N2)NC(=O)C3=NNC4=C3C=CC(=C4)C5=CNN=C5
71267243,C1=CC(=CC(=C1)C#N)CN2C=C(C=N2)NC(=O)C3=NNC4=C3C=CC(=C4)C5=CNN=C5
71267326,CC(C)([C@@H](C1=CC=CC=C1)N2C=C(C=N2)NC(=O)C3=NNC4=C3C=CC(=C4)C5=CNN=C5)O
71777716,CN(C)CC1=CC=C(C=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CN=CC=C5
71777717,CN(C)CC1=CC=C(C=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CNN=C5
72544168,CN(C)CC1=CC(=CC=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CNN=C5
72544389,CCN(CC)CC1=C(C=CC(=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CNN=C5)OC
72544394,C1[C@@H]([C@H]1C(=O)NC2=NC3=C(S2)C=C(C=C3)C4=CC=NC=C4)C5=CC=CC=C5
72544615,C1[C@@H]([C@H]1C(=O)NC2=NC3=C(S2)C=C(C=C3)C4=CN=CC=C4)C5=CC=CC=C5
72544616,C1[C@@H]([C@H]1C(=O)NC2=NC3=C(S2)C=C(C=C3)C4=CC=CC=N4)C5=CC=CC=C5
72544617,COC1=CC=C(C=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CN=CC(=C5)CO
72544618,COC1=CC=C(C=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CC(=O)NC=C5
72544619,COC1=CC=C(C=C1)[C@H]2C[C@@H]2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CNN=C5
72544839,CC1=C(C=NN1)C2=CC3=C(C=C2)N=C(S3)NC(=O)[C@H]4C[C@@H]4C5=CC=C(C=C5)OC
72545063,CN1C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)NC(=O)[C@H]4C[C@@H]4C5=CC=C(C=C5)OC
73292576,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)CC4=CC=CC=C4)C
73292578,C1CC2(CC2)CC3=C1C(=NN3)C(=O)NC4=CN(N=C4)CC5=CC=CC=C5
73292746,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)CC4=CC=CC=C4)CO
73292749,C1C2C1CC3=C(C2)C(=NN3)C(=O)NC4=CN(N=C4)CC5=CC=CC=C5
73292907,CC12CC1CC3=C(C2)NN=C3C(=O)NC4=CN(N=C4)CC5=CC=CC=C5
73293782,CC12CC3=C(CC1C2(F)F)C(=NN3)C(=O)NC4=CN(N=C4)CC5=CC=CC=C5
74983355,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](CCN(C)C)C4=CC=CC=C4)C
76309810,CN(C)CC1=CC=C(C=C1)C2CC2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CNN=C5
76320747,COC1=CC=C(C=C1)C2CC2C(=O)NC3=NC4=C(S3)C=C(C=C4)C5=CNN=C5
90036766,CC1CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)CC4=CC=CC=C4
90645540,C1CC2=C(CC1C3=CNN=C3)C(=NN2)C(=O)NC4=CN(N=C4)CC5=CC(=CC=C5)C#N
90645541,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](CN(C)C)C4=CC=CC=C4)C
90645542,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](CCN(C)C)C4=CC(=CC=C4)Cl)C
90645543,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](CCS(=O)(=O)C)C4=CC=CC=C4)C
90645544,CC1=CC(=CC=C1)[C@H](CCN(C)C)N2C=C(C=N2)NC(=O)C3=NNC4=C3CCC(C4)(C)C
90645545,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@H](CCN(C)C)C4=CC=CC=C4)C
90645546,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](C4CCNCC4)C5=CC=CC=C5)C
91754231,C[C@@]12CC3=C(C[C@@H]1C2(F)F)C(=NN3)C(=O)NC4=CN(N=C4)[C@@H]([C@H]5CCCCS5(=O)=O)C6=CC=CC=C6
118737132,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](C4CCS(=O)(=O)C4)C5=CC=CC=C5)C
118737133,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](C4CCCS(=O)(=O)C4)C5=CC=CC=C5)C
118737134,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](C4CCCCS4(=O)=O)C5=CC=CC=C5)C
118737135,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](C4CCS(=O)(=O)CC4)C5=CC=CC=C5)C
118737136,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](C4CCS(=O)CC4)C5=CC=CC=C5)C
118737137,CC1(CCC2=C(C1)NN=C2C(=O)NC3=CN(N=C3)[C@@H](CS(=O)(=O)C)C4=CC=CC=C4)C
118737138,C[C@]12C[C@H]1CC3=C(C2)NN=C3C(=O)NC4=CN(N=C4)[C@@H](C5CCS(=O)(=O)CC5)C6=CC=CC=C6
155516489,CNC1=NC(=CN=C1)C2=CNC3=C2C(=NC(=N3)NC4=CC=C(C=C4)N5CCOCC5)OC6CCN(CC6)C(=O)C=C
155534208,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=CN4)C5=CN=CC(=N5)NC)C(=N3)O[C@@H]6CCCN(C6)C(=O)C=C
156013524,C=CC(=O)NCCOC1=CC=CC2=C1C=C(N2)C3=NNC4=CC=CC=C43
156013558,C=CC(=O)NCCOC1=CC(=CC2=C1C=C(N2)C3=NNC4=C3C=CC(=C4)C5=CNN=C5)CC6=CC=CC=C6
156019168,C=CC(=O)NCCOC1=CC(=CC2=C1C=C(N2)C3=NNC4=C3C=CC(=C4)C(F)F)CC5=CC=CC=C5
174159,CC(=CC[C@@H]1C[C@@]2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)[C@@](C2=O)(C1(C)C)CC=C(C)C)C[C@H](CC=C(C)C)C(=C)C)C
1285940,CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)/C=C/3\C(=NN(C3=O)C4=CC=C(C=C4)C(=O)O)C
1285941,CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)/C=C\3/C(=NN(C3=O)C4=CC=C(C=C4)C(=O)O)C
7031711,CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)C=C3C(=C)NN(C3=O)C4=CC=C(C=C4)C(=O)O
16097752,CC1(C=CC2=C(O1)C=CC(=C2)CN(C3=CC=CC=C3)S(=O)(=O)C4=CC(=C(C=C4)OC)OC)C
44571034,CC(=O)N[C@@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C(=O)N
91826273,CC1=CC(=CC(=C1C=C2C(=O)N(C(=O)N(C2=O)CC3=CC=CC=C3)CC4=CC=CC=C4)C)O
91935555,CC(=CC[C@@H]1C[C@@]2(C(=O)C(C(=O)[C@@](C2=O)(C1(C)C)CC=C(C)C)C(=O)C3=CC(=C(C=C3)O)O)C[C@H](CC=C(C)C)C(=C)C)C
118958122,C[C@@H](C(F)(F)F)N(CC1=CC=C(C=C1)F)C(=O)CN2C(=O)[C@]3(CCC4=C3C=CC(=C4)NC(=O)NC)OC2=O
132037266,CN1C(=O)[C@@]2(N(C(=O)[C@]1(SS2)CC3=CC=C(C=C3)C[C@@]45C(=O)N([C@@](C(=O)N4C)(SS5)CO)C)C)CO
155551940,CN1C(=O)[C@]2(N(C(=O)[C@@]1(SS2)CC3=CC=C(C=C3)CCC4=CC=C(C=C4)C[C@]56C(=O)N([C@](C(=O)N5)(SS6)CO)C)C)CO
370,C1=C(C=C(C(=C1O)O)O)C(=O)O
5482042,C1=CC(=C(C2=C1C3=CC(=C(C=C3C(=O)O2)O)O)O)O
9886484,C[C@@H]1CC[C@@H]2[C@@]([C@@]13CC4=C(C=C(C(=C4O3)C=O)C=O)O)(CC[C@H](C2(C)C)O)C
11555100,C[C@H](CCCN1C=C(N=N1)CCCC(=O)O)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC[C@H]5[C@@]4(CC[C@H](C5)O)C)C
900805,CCOC1=C(C=C(C=C1I)C(=O)N)OC
126961735,CN1C[C@H](C[C@H](C1)NC2=C(C(=O)N(N=C2)C)Br)C3=CC=CC=C3
137796292,CN(C)CCCOC1=CC=C(C=C1)C2=CC(=NC(=N2)S(=O)(=O)C)NCCCN3C=CC=N3
155903113,CNC1=NC(=NC(=C1)C2=CC3=C(C=C2)NC=C3)S(=O)(=O)C
155903114,CCCNC1=NC(=NC(=C1)C2=CC3=C(C=C2)N(C=C3)CCCN(C)C)S(=O)(=O)C
163410002,CN(C)CCCN1C=CC2=C1C=CC(=C2)C3=C4C=CNC4=NC(=N3)S(=O)(=O)C
164607237,CN1C(=O)C(=C(C=N1)N[C@@H]2CCNC2)Cl
164615489,CN1C(=O)C(=C(C=N1)NC2=CC=C(C=C2)CCCN(C)C)Cl
164617166,CN1C(=O)C(=C(C=N1)NC2=CC=C(C=C2)CCN)Br
164618738,C1=CC(=CC=C1CN)NC2=C(C(=O)N(N=C2)CC#N)Cl
164625313,CC1=C(NC2C=CC(=CN2C1=O)C3=CN(N=C3)C4CC4)NC5=C(C=C(C=C5)S(=O)(=O)N6CCN(CC6)C)F
72547727,C1CN(C1)C2=CC(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5
72547959,C1CN(CCC1C2=CC(=NC(=C2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C#N)C5COC5
72550270,C1CN(CC1(F)F)C2=CC(=CC(=N2)NC3=NC=CC(=C3)C#N)C4(CCOCC4)C#N
78318927,CC(C)N1C(=CC(=N1)C2=CC3=C(NC=C3C(F)(F)F)N=C2)C4CCN(CC4)C5COC5
78318928,CC1=CNC2=C1C=C(C=N2)C3=NN(C(=C3)C4CCN(CC4)C5COC5)C(C)C
78318987,CC(C)N1C(=CC(=N1)C2=CC3=C(NC=C3F)N=C2)C4CCN(CC4)C5COC5
78318990,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3CCN(CC3)C4COC4
78318992,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)Cl)C3CCN(CC3)C4COC4
86342001,CC1=CC(=NC=C1)NC2=NC(=NC(=C2)C3CCCN(C3)C(=O)C4=CC=CC=C4)C
86342102,C1CCN(C1)C2=NC(=CC(=N2)NC3=NC=CC(=C3)C(F)(F)F)C4CCCNC4
86342128,C1CC(CNC1)C2=CC(=NC(=N2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C(F)(F)F
90024952,CC1=CC(=CC(=N1)NC2=NC=CC(=C2)C#N)C3CCN(CC3)C4COC4
90067507,C1COCCC1C2=CC(=NC(=C2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C#N
90067588,CC(=O)N1CCC(CC1)C2=CC(=NC(=C2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C(F)(F)F
90067604,COC1CN(C1)C2=CC(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5
90286662,CC(C)N1C(=CC(=N1)C2=CC3=C(NC=C3Cl)N=C2)C4CCN(CC4)C5COC5
90292674,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)CC(F)F
90292687,C1CC1CN2C(=CC(=N2)C3=CC(=C(N=C3)N)C(F)(F)F)C4[C@H]5[C@@H]4CN(C5)C6COC6
90292697,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C(=O)C
90292698,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)CCOC
90292702,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
90292708,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)OC)C3[C@H]4[C@@H]3CN(C4)C5COC5
90292714,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
90292718,C1CC(C1)CN2C(=CC(=N2)C3=CC(=C(N=C3)N)C(F)(F)F)C4[C@H]5[C@@H]4CN(C5)C6COC6
90292721,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)OC(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
90292823,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)OC(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
91936970,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5
117685215,C1CNCCC1C2=CC(=NC(=N2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C(F)(F)F
117685339,CC1=NC(=CC(=N1)NC2=NC=CC(=C2)C(F)(F)F)C3CCCN(C3)C(=O)C4=CC=CC=C4
117685497,CC(=O)N1CCC(CC1)C2=CC(=NC(=N2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C(F)(F)F
117685509,C1COCCC1C2=CC(=NC(=N2)N3CCC(C3)(F)F)NC4=NC=CC(=C4)C(F)(F)F
117953096,CCC1=NC(=CC(=C1)C2CCN(CC2)C3COC3)NC4=NC=CC(=C4)C#N
117957742,C1CN(CC1(F)F)C2=CC(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CN(C4)C5COC5
117957744,C1CC1C2=NC(=CC(=C2)C3CCN(CC3)C4COC4)NC5=NC=CC(=C5)C#N
118620143,C1[C@@H]2[C@@H](C2C3=CC(=NN3CC(F)(F)F)C4=CC(=C(N=C4)N)C(F)(F)F)CN1C5COC5
118725465,CC1=CN=C(S1)NC2=NC(=NC(=C2)C3CCCN(C3)C(=O)C4=CC=CC=C4)C
118725466,CC1=NC(=CC(=N1)NC2=NC=CC(=C2)C(C)C)C3CCCN(C3)C(=O)C4=CC=CC=C4
118725467,CC1=NC(=CC(=N1)NC2=NC=CC(=C2)C3CC3)C4CCCN(C4)C(=O)C5=CC=CC=C5
118725468,CC1=NC(=CC(=N1)NC2=NC=CC(=C2)C#N)C3CCCN(C3)C(=O)C4=CC=CC=C4
118725469,CC1=NC(=CC(=N1)NC2=NC=CC(=C2)OC)C3CCCN(C3)C(=O)C4=CC=CC=C4
118725471,CC(C)(C#N)C1=CC(=NC(=C1)N2CCC(C2)(F)F)NC3=NC=CC(=C3)C#N
118725472,CC(C)(C1=CC(=NC(=C1)N2CCC(C2)(F)F)NC3=NC=CC(=C3)C#N)O
118725473,C1CC(C1)OC2=CC(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5
122193946,C1CC(CC1N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5)(F)F
122193949,C1CC(C1)CN2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5
122193950,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CN(C4)C5COC5
122193951,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(C4)C5COC5
122194090,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCOC4
122194091,C1CC1C2=C(SC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5
145953091,C1CC1CN2C(=CC(=N2)C3=CC(=C(N=C3)N)OC(F)(F)F)C4[C@H]5[C@@H]4CN(C5)C6COC6
145954239,C1CCC(C1)CN2C(=CC(=N2)C3=CC(=C(N=C3)N)C(F)(F)F)C4[C@H]5[C@@H]4CN(C5)C6COC6
145961955,CN1C(=CC(=N1)C2=CC(=C(N=C2)N)OC(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
145962046,CCN1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
145962299,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)CC5COC5
145962424,CC(C)N1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)CC(C)O
145963058,CC(C)CN1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
145963173,CN1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5
145963194,CC(C)(CN1C(=CC(=N1)C2=CC(=C(N=C2)N)C(F)(F)F)C3[C@H]4[C@@H]3CN(C4)C5COC5)O
15951636,B([C@@H]1CCCN1C(=O)CNC(=O)C2=CC=CC3=CC=CC=C32)(O)O
46917048,C1[C@H](C(=O)N[C@@H]1C(=O)N2CC(C[C@H]2C#N)(F)F)CC(=O)N3CC4=CC=CC=C4C3
102176419,B([C@H]1CCCN1C(=O)CNC(=O)C)(O)O
11544633,C1=CN(C(=O)N(C1=O)CC2=C(SC=C2)C(=O)O)C[C@@H](C(=O)O)N
11674376,C1=CC=C(C(=C1)CN2C(=O)C=CN(C2=O)CC(C(=O)O)N)C(=O)O
7370,C1=CC=C(C=C1)S(=O)(=O)N
9939609,CCN(CC)CCN(CC1=CC=C(C=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)CN3C4=C(CCC4)C(=O)N=C3SCC5=CC=C(C=C5)F
10417440,CCN(CC)CCN(CC1=CC=C(C=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)CN3C=C(C(=O)N=C3SCC4=CC=C(C=C4)F)CC5=CN(N=C5)C
18470267,CN1C=CC(=CC1=O)CC2=CN=C(NC2=O)SCCCCCCCC(=O)C3=CC=C(C=C3)Cl
119057479,C1C=CCN1C(=O)C2=CC(=CC=C2)F
121005813,CN1C(=CC(=NC1=O)OCC2=CC(=C(C(=C2)F)OC3=CC(=C(C=C3)Cl)C(F)(F)F)F)N4CCS(=O)(=O)CC4
71528975,CN(CC1=C(C2=C(C=C1)NC=N2)Cl)C3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
71529158,C[C@@H](C1=CC2=C(C=C1)NC=C2)NC3=NC=CC(=N3)NC4=NNC(=C4)C5CCC5
71529302,C[C@@H](C1=CC2=C(C=C1)NC=C2)NC3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
71557891,CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=C(C=C3)C4=NC(=CN=C4)C)Cl)NCCC5CCN(CC5)C
73348907,COCCN(CC1=C2C=NNC2=CC(=C1)F)C3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
73350469,C[C@@H](C1=CC2=C(C=C1)N=CN2)NC3=NC=CC(=N3)NC4=NNC(=C4)C5CC5(F)F
73356518,CC(CO)N(CC1=C2C=NNC2=CC(=C1)F)C3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
86694730,C[C@@H](C1=CC2=C(C=C1)N=CN2)NC3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
89766097,C1CC1C2=CC(=NN2)NC3=NC(=NC=C3)NCC4=C(C5=C(C=C4)NC=N5)Cl
90466181,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CC3CCC(CC3)N)C4=C(C=C(C=C4)C5=NC(=CN=C5)C)Cl
90467635,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CCCCN)C3=C(C=C(C=C3)C4=NC(=CN=C4)C)Cl
90467636,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CC3CCNCC3)C4=C(C=C(C=C4)C5=NC(=CN=C5)C)Cl
90467771,CC1=CN=CC(=N1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)C[C@H]5CNCCO5)NC)Cl
90468049,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CC3CCC(CC3)N)C4=C(C=C(C=C4)C5=CC=CC(=N5)C)Cl
91664373,CC1=NC(=CC=C1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)CC5OCC(CO5)N)NC)Cl
91808045,CCN1C2=C(C=C(C=C2)Cl)C(=NC3=C1C=CC(=C3)F)N4CCN(CC4)C
91809513,C1CC(CCC1CNC2=NC=CC(=N2)NC3=NNC(=C3)C4CC4)N
117833359,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CC3OCC(CO3)N)C4=C(C=C(C=C4)C5=NC(=CN=C5)C)Cl
117833406,CC1=CN=CC(=N1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)CC5CCC(CC5)N)NC)Cl
117833539,CC1=NC(=CC=C1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)CC5OCC(CO5)NC)NC)Cl
117833566,CC1=NC(=CC=C1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)CC5COC6(CNC6)OC5)NC)Cl
122178561,CCN(CC1=C(C2=C(C=C1)NC=N2)Cl)C3=NC=CC(=N3)NC4=NNC(=C4)C5CC5
122182484,CN1CC[C@@H](C1=O)C2=CC(=NN2)NC3=NC(=NC=C3)N(C)CC4=C(C5=C(C=C4)NC=N5)Cl
127028469,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CCCO)C3=C(C=C(C=C3)C4=NC(=CN=C4)C)Cl
127028470,CCNC1=NC=C2C=C(C(=O)N(C2=N1)CC3CCNC(=O)C3)C4=C(C=C(C=C4)C5=NC(=CN=C5)C)Cl
127029374,CC1=NC(=CC=C1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)C[C@@H]5CCNCC5(F)F)NC)Cl
129909860,CCS(=O)(=O)C1=C(C=CC(=C1)NC2=NC=C(C(=N2)N(CC3=CC=CC=C3C#N)C4=C(C=CC(=C4)CO)C)F)N5CCN(CC5)C
135567021,CCN1C2=C(C=C(C=C2)Cl)C(=N[C@H]3CCN(C3)C(=O)NC(C)(C)C)NC4=C1C=CC(=C4)F
